node,name,RTT_ms,interest_receive_time,interest_sent_time,interest_latency,data_receive_time,data_sent_time,data_latency,parsing_time,processing_time,send_time,functions
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,69997.63427400589,0,,0,0,,0.09,0.94,24.49,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70002.56368303299,0,,0,0,,0.05,0.74,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70324.88477897644,0,,0,70324.90265107155,,0.51,28.49,11529.73,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70340.71667003632,0,,0,0,,0.14,1.73,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70340.73266792297,0,,0,0,,0.03,0.77,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70340.76431488991,0,,0,0,,0.04,0.71,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70340.79653596878,0,,0,0,,0.03,0.47,24.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70340.81237888336,0,,0,0,,0.05,0.67,23.55,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70340.8283700943,0,,0,0,,0.03,0.26,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70340.85983896255,0,,0,0,,0.05,0.15,23.62,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70340.92411088943,0,,0,0,,0.10,0.98,22.04,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70340.94020199776,0,,0,0,,0.04,0.45,22.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,21.01,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70340.98780798912,0,,0,0,,0.05,0.74,23.98,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70341.0036509037,0,,0,0,,0.04,0.38,25.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70341.02047204971,0,,0,0,,0.04,0.10,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70341.06765007973,0,,0,0,,0.06,0.72,25.32,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70341.08346891403,0,,0,0,,0.02,0.69,24.50,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70341.09958791733,0,,0,0,,0.02,0.43,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70341.13135099411,0,,0,0,,0.02,0.41,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70341.16331505775,0,,0,0,,0.03,0.69,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,22.53,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70341.19539809227,0,,0,0,,0.03,0.22,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70341.24294495583,0,,0,0,,0.08,0.42,25.40,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70341.2749838829,0,,0,0,,0.07,0.75,23.26,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,23.98,[]
mfn(14) close distance /dlsu/goks/cam,/dlsu/goks/cam,0.000000,70443.79434895515,0,,0,70443.82414102554,,4.15,34.59,11200.03,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70460.49467802048,0,,0,0,,0.25,1.25,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70460.54922509193,0,,0,0,,0.14,1.35,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70460.60286903381,0,,0,0,,0.03,0.54,23.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70460.66743898392,0,,0,0,,0.06,0.87,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70460.7167520523,0,,0,0,,0.02,0.57,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70460.78244709969,0,,0,0,,0.05,0.63,21.31,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70460.81359601021,0,,0,0,,0.04,0.92,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70460.90336298943,0,,0,0,,0.08,1.45,21.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70460.94667696953,0,,0,0,,0.07,0.56,22.41,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.01029610634,0,,0,0,,0.04,0.56,25.37,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.0523750782,0,,0,0,,0.04,1.02,21.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.11792302132,0,,0,0,,0.06,0.64,24.74,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.14751291275,0,,0,0,,0.03,0.65,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.1791369915,0,,0,0,,0.04,0.73,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.21932196617,0,,0,0,,0.03,0.20,22.66,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.3008260727,0,,0,0,,0.05,1.01,23.55,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.33176088333,0,,0,0,,0.03,0.00,22.84,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.05,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.38713407516,0,,0,0,,0.10,3.91,27.98,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.48043394089,0,,0,0,,0.57,0.93,42.38,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.02,0.00,22.01,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.5704460144,0,,0,0,,1.79,17.99,43.95,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.32,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,20.35,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.66137909889,0,,0,0,,0.12,1.34,20.76,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,24.66,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.71490693092,0,,0,0,,0.08,0.53,25.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.77423810959,0,,0,0,,0.05,0.96,24.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.84440398216,0,,0,0,,0.12,0.69,22.92,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.35,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.92224907875,0,,0,0,,0.12,1.47,22.87,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70461.97012901306,0,,0,0,,0.05,0.92,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70462.03445100784,0,,0,0,,0.04,0.68,24.80,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70462.08252096176,0,,0,0,,0.07,0.90,22.68,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70462.14063310623,0,,0,0,,0.05,0.72,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70462.17251801491,0,,0,0,,0.06,0.71,23.34,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.91,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70467.5322868824,0,,0,0,,0.16,0.84,21.61,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70467.56401491165,0,,0,0,,0.06,0.67,21.28,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70467.64735889435,0,,0,0,,0.06,1.10,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70467.70537996292,0,,0,0,,0.05,1.12,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70467.77306604385,0,,0,0,,0.04,0.85,25.41,[]
14 (close)

/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70869.91710805893,0,,0,70870.02555990219,,39.15,123.80,114334.29,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.28887796402,0,,0,0,,0.23,2.39,24.54,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.33402299881,0,,0,0,,0.04,1.01,20.41,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.37561106682,0,,0,0,,0.07,1.09,25.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.42691493034,0,,0,0,,0.03,1.20,25.27,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.48391008377,0,,0,0,,0.04,0.99,20.77,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.56816101074,0,,0,0,,0.05,0.85,21.23,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.66669297218,0,,0,0,,0.07,1.91,24.93,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.71079492569,0,,0,0,,0.03,0.73,22.75,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.74910211563,0,,0,0,,0.04,1.50,22.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.83916592598,0,,0,0,,0.04,0.82,21.56,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.86905288696,0,,0,0,,0.03,0.80,24.69,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.92118906975,0,,0,0,,0.04,0.97,20.97,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70989.95232701302,0,,0,0,,0.02,0.71,23.92,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.03254508972,0,,0,0,,0.06,1.57,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.10664391518,0,,0,0,,0.05,1.53,24.54,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.07,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.16148710251,0,,0,0,,0.04,0.98,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.1998269558,0,,0,0,,0.03,0.80,20.76,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.27474308014,0,,0,0,,0.06,1.22,20.80,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.01,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.33643698692,0,,0,0,,0.05,0.83,21.43,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.4379119873,0,,0,0,,1.63,18.15,44.48,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.4735031128,0,,0,0,,0.95,5.10,26.71,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.49598789215,0,,0,0,,0.77,7.47,31.57,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.58377099037,0,,0,0,,0.05,0.77,25.73,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.63330698013,0,,0,0,,0.02,0.75,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.67011499405,0,,0,0,,0.03,0.69,23.90,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.73095011711,0,,0,0,,0.06,1.76,23.05,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,21.53,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.79019188881,0,,0,0,,0.04,0.75,20.52,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.86903905869,0,,0,0,,0.11,1.51,21.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.22,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70990.94147896767,0,,0,0,,0.05,0.82,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.00753808022,0,,0,0,,0.06,1.88,22.00,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.72,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.04426693916,0,,0,0,,0.04,1.17,23.83,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.09284806252,0,,0,0,,0.04,1.24,20.99,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.23364496231,0,,0,0,,0.07,0.73,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.28078007698,0,,0,0,,0.04,1.04,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.32137393951,0,,0,0,,0.04,0.79,22.61,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.36406302452,0,,0,0,,0.04,1.19,25.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.39180207253,0,,0,0,,0.04,0.42,24.75,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,21.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.45529103279,0,,0,0,,0.04,1.67,20.62,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,21.54,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.49764490128,0,,0,0,,0.04,0.68,21.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.55607509613,0,,0,0,,0.04,0.76,21.32,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.58772993088,0,,0,0,,0.03,0.79,22.91,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.63078904152,0,,0,0,,0.03,1.04,21.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.69158291817,0,,0,0,,0.06,1.18,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.7401649952,0,,0,0,,0.04,0.74,20.53,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.78364610672,0,,0,0,,0.03,1.03,25.29,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.84087204933,0,,0,0,,0.05,0.84,24.48,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.90314602852,0,,0,0,,0.05,1.18,22.69,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.91922593117,0,,0,0,,0.03,0.66,24.58,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70991.99410510063,0,,0,0,,0.06,1.51,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.06633996964,0,,0,0,,0.06,1.86,24.46,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,24.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.11667990685,0,,0,0,,0.05,0.43,21.76,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.16562509537,0,,0,0,,0.03,0.76,24.42,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.24374699593,0,,0,0,,0.08,2.04,20.49,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.07,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.2865729332,0,,0,0,,0.04,0.97,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.33933997154,0,,0,0,,0.03,0.80,24.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.3952729702,0,,0,0,,0.04,0.90,24.40,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.42784190178,0,,0,0,,0.03,0.79,23.72,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.45962405205,0,,0,0,,0.06,0.98,24.87,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.50147390366,0,,0,0,,0.03,0.73,23.38,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.60678005219,0,,0,0,,0.06,1.41,23.42,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.6224269867,0,,0,0,,0.08,0.38,21.94,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.82,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.68827009201,0,,0,0,,0.05,0.91,22.38,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.76452088356,0,,0,0,,0.07,1.15,21.25,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.38,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.84851503372,0,,0,0,,0.05,1.66,21.51,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.90728402138,0,,0,0,,0.04,0.94,25.35,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70992.95802998543,0,,0,0,,0.05,1.02,21.80,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.01373100281,0,,0,0,,0.06,1.85,20.95,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.72,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.08272504807,0,,0,0,,0.05,0.85,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.11362600327,0,,0,0,,0.03,0.88,21.23,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.16907691956,0,,0,0,,0.05,1.18,25.45,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,20.42,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.22789311409,0,,0,0,,0.04,1.01,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.26270198822,0,,0,0,,0.03,0.80,20.76,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.34683203697,0,,0,0,,0.06,1.87,25.80,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.39322090149,0,,0,0,,0.03,0.84,21.41,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.43741607666,0,,0,0,,0.04,0.81,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.48494696617,0,,0,0,,0.04,0.91,24.61,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.53915905952,0,,0,0,,0.05,1.26,22.68,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,22.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.62640595436,0,,0,0,,0.06,1.46,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.38,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.71376800537,0,,0,0,,0.05,1.28,25.50,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,21.49,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.76437497139,0,,0,0,,0.04,0.77,21.68,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.8253788948,0,,0,0,,0.05,1.15,25.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,21.21,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.90106391907,0,,0,0,,0.04,1.03,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70993.96003103256,0,,0,0,,0.09,1.10,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.03233504295,0,,0,0,,0.08,1.41,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.82,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.10341405869,0,,0,0,,0.05,0.95,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.15986204147,0,,0,0,,0.05,1.73,20.65,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,20.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.18757390976,0,,0,0,,0.03,0.74,21.84,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.24091410637,0,,0,0,,0.04,0.79,23.72,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.28340005875,0,,0,0,,0.03,0.85,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.30980992317,0,,0,0,,0.03,0.80,24.78,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.37951493263,0,,0,0,,0.04,0.80,22.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.45836210251,0,,0,0,,0.06,1.53,23.86,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.50390410423,0,,0,0,,0.05,1.43,21.32,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,23.60,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.55837488174,0,,0,0,,0.03,0.88,25.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.60196805,0,,0,0,,0.04,0.84,21.42,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.6595249176,0,,0,0,,0.04,0.67,21.56,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.69124007225,0,,0,0,,0.03,1.09,25.42,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.75070095062,0,,0,0,,0.08,1.39,20.59,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.02,0.00,24.59,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.80181288719,0,,0,0,,0.03,0.45,24.68,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.85449790955,0,,0,0,,0.04,0.97,22.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.90090107918,0,,0,0,,0.04,0.84,22.43,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.93153500557,0,,0,0,,0.04,0.82,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70994.9670059681,0,,0,0,,0.05,1.18,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.01580309868,0,,0,0,,0.04,1.00,25.38,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.06303811073,0,,0,0,,0.03,0.60,21.00,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.09193301201,0,,0,0,,0.13,0.74,23.81,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.14513897896,0,,0,0,,0.05,1.16,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.27210593224,0,,0,0,,0.06,0.84,21.82,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.30705094337,0,,0,0,,0.04,0.88,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.34481406212,0,,0,0,,0.02,0.77,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.41375899315,0,,0,0,,0.05,2.02,21.29,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,23.82,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.45966911316,0,,0,0,,0.04,0.82,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.52374005318,0,,0,0,,0.05,1.73,20.42,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.04,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.60010695457,0,,0,0,,0.05,1.15,24.92,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.65784406662,0,,0,0,,0.05,1.55,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.65,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.72242188454,0,,0,0,,0.04,1.02,24.98,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.76031303406,0,,0,0,,0.02,0.83,24.87,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,70995.78727698326,0,,0,0,,0.03,0.73,21.20,[]
